x,y
-59.224990587958295,11.004102896744126
-59.39659403062152,10.706019684974297
-59.56964549870616,10.409755895639078
-59.744206390650284,10.11541840226486
-59.92033810489184,9.823114078378122
-60.09810203986887,9.532949797505244
-60.27755959401942,9.245032433172648
-60.45877216578144,8.959468858906742
-60.64180115359301,8.676365948233913
-60.82670795589209,8.395830574680643
-61.01355397111672,8.11796961177331
-61.20240059770489,7.84288993303833
-61.39330923409466,7.570698412002127
-61.58634127872402,7.3015019221910755
-61.78155813003096,7.035407337131658
-61.97902118645351,6.772521530350258
-62.17879184642968,6.512951375373288
-62.38093150839751,6.2568037457271695
-62.585501570795,6.004185514938285
-62.792563432060156,5.75520355653311
-63.00217849063097,5.509964744038029
-63.21440418603513,5.268565628555826
-63.429221490545466,5.030903381227641
-63.6465422300461,4.79669488158631
-63.866275740334,4.565650516536401
-64.08833135720617,4.337480672982402
-64.31261841645964,4.111895737828828
-64.5390462538914,3.888606097980192
-64.7675242052985,3.667322140340991
-64.99796160647786,3.44775425181578
-65.23026779322653,3.2296128193090547
-65.46435210134153,3.012608229725329
-65.70012386661983,2.7964508699691186
-65.93749242485848,2.5808511269449124
-66.17636711185445,2.365519387557275
-66.41665726340474,2.1501660387106964
-66.65827221530635,1.9345014673096927
-66.90112130335632,1.7182360602587776
-67.14511386335168,1.5010802044624416
-67.39015923108934,1.2827442868252483
-67.63616674236636,1.062938694251689
-67.88304573297974,0.8413738136462782
-68.13070553872653,0.6177600319135056
-68.37905549540365,0.39180773595793617
-68.62800493880815,0.16322731268406
-68.87746320473701,-0.06827085100360797
-69.12733962898727,-0.30297636820055307
-69.37754354735597,-0.5411788520022874
-69.62798429564,-0.7831679155042421
-69.87857120963645,-1.0292331718019292
-70.1292136251423,-1.279664233990834
-70.37982087795456,-1.5347507151664415
-70.63030230387025,-1.7947822284242645
-70.88056723868634,-2.060048386859733
-71.13052501819986,-2.3308388035683576
-71.3800849782078,-2.607443091645627
-71.62915645450718,-2.890150864187024
-71.87764878289502,-3.179251734288066
-72.12547129916825,-3.475035315044173
-72.37253333912398,-3.777791219550866
-72.61874423855912,-4.087809060903626
-72.86397226109017,-4.405334785340977
-73.10725367271502,-4.729729781220748
-73.34685089996579,-5.059532711230977
-73.58099694797534,-5.393250958005591
-73.80792482187643,-5.729391904178483
-74.02586752680196,-6.0664629323835495
-74.23305806788473,-6.40297142525472
-74.42772945025754,-6.737424765425818
-74.6081146790533,-7.0683303355307725
-74.77244675940476,-7.394195518203479
-74.9189586964448,-7.713527696077833
-75.04588349530623,-8.024834251787764
-75.15145416112186,-8.326622567967092
-75.23390369902454,-8.61740002724975
-75.29146511414712,-8.895674012269637
-75.32237141162238,-9.159951905660641
-75.32485559658316,-9.408741090056685
-75.29715067416232,-9.640548948091608
-75.23789446756277,-9.854165129787528
-75.14773325039147,-10.049779716846253
-75.0279350122439,-10.228016294711727
-74.87976792827199,-10.38949857821086
-74.7045001736278,-10.534850282170503
-74.50339992346326,-10.664695121417552
-74.27773535293036,-10.779656810778897
-74.02877463718107,-10.88035906508143
-73.75778595136727,-10.96742559915203
-73.46603747064108,-11.041480127817579
-73.15479737015443,-11.10314636590496
-72.82533382505926,-11.153048028241065
-72.47891501050756,-11.191808829652778
-72.1168091016513,-11.220052484966995
-71.74028427364249,-11.238402709010582
-71.35060870163308,-11.247483216610439
-70.94905056077505,-11.247917722593446
-70.53687802622036,-11.240329941786486
-70.11535927312096,-11.22534358901645
-69.68576247662891,-11.203582379110223
-69.24935581189612,-11.175670026894686
-68.80740745407458,-11.142230247196728
-68.36118557831627,-11.103886754843236
-67.91195835977308,-11.061263264661084
-67.46099397359714,-11.014983491477178
-67.00956059494035,-10.96567115011839
-66.5589263989547,-10.913949955411606
-66.1103595607921,-10.860443622183714
-65.66512825560456,-10.805775865261596
-65.22450065854409,-10.750570399472146
-64.78974022788296,-10.6954488604597
-64.3616369017494,-10.640824157999504
-63.94010911221948,-10.586725045330923
-63.52498156767854,-10.533138962648762
-63.11607897651177,-10.480053350147799
-62.71322604710445,-10.427455648022821
-62.31624748784183,-10.375333296468618
-61.924968007109086,-10.32367373567997
-61.539212313291614,-10.272464405851677
-61.15880511477457,-10.221692747178514
-60.783571119943254,-10.171346199855275
-60.413335037182904,-10.121412204076748
-60.04792157487872,-10.071878200037709
-59.687155441416046,-10.022731627932957
-59.330861345180125,-9.973959927957278
-58.978863994556164,-9.925550540305455
-58.63098809792943,-9.877490905172278
-58.28705836368517,-9.829768462752527
-57.94689950020868,-9.782370653241003
-57.61033621588518,-9.73528491683248
-57.27719321909995,-9.688498693721755
-56.94729521823822,-9.641999424103608
-56.62046692168521,-9.595774548172823
-56.29653303782625,-9.549811506124199
-55.975318275046554,-9.504097738152517
-55.6566473417314,-9.458620684452562
-55.340344946266015,-9.413367785219124
-55.02623579703563,-9.368326480646985
-54.71414460242557,-9.323484210930943
-54.403896070821055,-9.278828416265775
-54.095314910607335,-9.234346536846273
-53.78822583016966,-9.190026012867223
-53.48245353789325,-9.145854284523406
-53.17782274216343,-9.10181879200962
-52.87415815136544,-9.05790697552065
-52.571284473884496,-9.014106275251276
-52.269026418105895,-8.970404131396291
-51.967208692414836,-8.926787984150478
-51.665656005196624,-8.883245273708628
-51.3641930648365,-8.839763440265529
-51.06264457971972,-8.796329924015964
-50.76083525823154,-8.752932165154723
-50.45858980875716,-8.70955760387659
-50.155732939681926,-8.666193680376354
-49.85208935939104,-8.622827834848806
-49.54748377626976,-8.579447507488727
-49.241740898703355,-8.53604013849091
-48.934685435077036,-8.492593168050131
-48.626142093776124,-8.44909403636119
-48.31593558318584,-8.405530183618872
-48.00389061169144,-8.361889050017963
-47.689831887678174,-8.318158075753244
-47.37358411953126,-8.274324701019504
-47.054972015636025,-8.230376366011537
-46.733820284377686,-8.186300510924124
-46.409953634141516,-8.142084575952056
-46.08319677331274,-8.097716001290117
-45.75337441027659,-8.053182227133089
-45.420311253418404,-8.008470693675774
-45.08383201112339,-7.9635688411129495
-44.7437613917768,-7.9184641096394035
-44.39992410376384,-7.873143939449916
-44.052144855469855,-7.827595770739288
-43.70024835528005,-7.781807043702299
-43.344059311579706,-7.735765198533739
-42.983402432754055,-7.689457675428393
-42.61810242718831,-7.6428719145810415
-42.24798400326781,-7.595995356186485
-41.872871869377775,-7.548815440439505
